REGION,DM,DISTRICT,STORE,STORE_NAME,STREET_ADDRESS,CITY,STATE,ZIP_CODE,PHONE,FAX,HOURS
3,Cara McVey,207,192,Conroe,19075 Interstate 45 North,Conroe,TX,77385,(936) 321-2234,(936) 273-2269,Mon-Sat 9:30-8 Sun 10-7
3,Cara McVey,207,204,Katy,19712 Katy Freeway,Houston,TX,77094,(281) 829-3315,(281) 829-3359,Mon-Fri 9:30-8:30 Sat 9:30-8 Sun 10-7
3,Cara McVey,207,208,Baybrook-Wbstr,19411 Gulf Freeway,Webster,TX,77598,(281) 554-2364,(281) 557-9129,Mon-Fri 9:30-9 Sat 9-8:30 Sun 10-7
3,Cara McVey,207,232,Rice Village,5829 Kirby Dr,Houston,TX,77005,(713) 528-2531,(713) 528-2872,Mon-Fri 10-8:30 Sat 9:30-8 Sun 10-6
3,Cara McVey,207,278,Pasadena,5683 Fairmont Pkwy,Pasadena,TX,77505,(281) 991-0264,(281) 991-0713,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 10-7
3,Cara McVey,207,285,Willowbrook,7504 FM 1960 W,Houston,TX,77070,(281) 955-5290,(281) 955-5993,Mon-Sat 10-9 Sun 10-7
3,Cara McVey,207,428,Pearland,11414 Broadway St.,Pearland,TX,77584,(713) 340-1736,(713) 340-1752,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 10-7
3,Cara McVey,207,445,Beaumont,5899 Eastex Freeway,Beaumont,TX,77706,(409) 924-9123,(409) 924-0734,Mon-Fri 9-8:30 Sat 9-8 Sun 10-7
3,Cara McVey,207,467,West Oaks,13341 Westheimer Road,Houston,TX,77077,(281) 531-7122,(281) 531-7148,Mon-Fri 10-9 Sat 9:30-8 Sun 10-7
3,Cara McVey,207,484,Sawyer Heights,2423 Katy Freeway,Houston,TX,77007,(713) 868-3775,(713) 868-3776,Mon-Sat 9:30-9 Sun 10-7
3,Cara McVey,207,516,Memorial Cty,10201-A Katy Freeway,Houston,TX,77024,(713) 467-6784,(713) 467-2803,Mon-Fri 10-8:30 Sat 9:30-9 Sun 11-6
3,Cara McVey,207,621,Baytown,4567 Garth Road,Baytown,TX,77521,(281) 420-7497,(281) 420-8061,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 11-7
3,Cara McVey,207,757,Humble,19723 Highway 59 N,Humble,TX,77338,(281) 540-7279,(281) 540-7285,Mon-Sat 9:30-8:30 Sun 11-6
3,Cara McVey,207,808,Lake Charles,339 West Prien Lake Rd,Lake Charles,LA,70601,(337) 477-3335,(337) 477-3336,Mon-Fri 9-8 Sat 9-8:30 Sun 11-7
3,Cara McVey,207,872,Grand Parkway-Houston,6705 N. Grand Parkway W,Spring,TX,77389,(832) 717-0288,,Mon-Sat 10-8 Sun 12-6
3,Dwayne Privott,208,155,West Plano,5930 W. Park Blvd,Plano,TX,75093,(972) 250-2365,(972) 250-4453,Mon-Sat 10-8:30 Sun 10-6
3,Dwayne Privott,208,158,Frisco,2995 Preston Rd.,Frisco,TX,75034,(972) 334-9920,(972) 334-9924,Mon-Fri 9:30-8:30 Sat 9-8:30 Sun 10-6
3,Dwayne Privott,208,209,Northpark,5425 Greenville Ave.,Dallas,TX,75206,(214) 750-8064,(214) 750-8632,Mon-Fri 9:30-9 Sat 9-9 Sun 10-7
3,Dwayne Privott,208,307,East Plano,1001 North Central Expressway,Plano,TX,75075,(972) 422-4106,(972) 422-4165,Mon-Sat 10-9 Sun 10-6
3,Dwayne Privott,208,432,Allen,190 E. Stacy Road,Allen,TX,75002,(972) 678-1751,(972) 678-1753,Mon-Fri 9:30-8:30 Sat 9:30-8 Sun 11-7
3,Dwayne Privott,208,600,Tulsa,8247 E. 71st Street,Tulsa,OK,74133,(918) 307-2212,(918) 459-5471,Mon-Sat 10-8:30 Sun 11-6
3,Dwayne Privott,208,682,Fort Smith,3901 Phoenix Ave,Fort Smith,AR,72903,(479) 646-2492,(479) 646-2612,Mon-Fri 9:30-8 Sat 9:30-8:30 Sun 11-6
3,Dwayne Privott,208,686,North Little Rock,4302 East McCain Blvd,North Little Rock,AR,72117,(501) 945-8042,(501) 945-8066,Mon-Sat 9:30-8:30 Sun 10-6
3,Dwayne Privott,208,700,Oklahoma City,2408 West Memorial Rd,Oklahoma City,OK,73134,(405) 302-4850,(405) 302-4851,Mon-Fri 9:30-8:30 Sat 9:30-8 Sun 10-7
3,Dwayne Privott,208,758,Dallas,4117 Lemmon Ave,Dallas,TX,75219,(214) 780-0143,,Mon-Sat 9:30-9 Sun 10-7
3,Dwayne Privott,208,823,Oklahoma Cty West,6501 Southwest 3rd Street,Oklahoma City,OK,73128,(405) 491-2619,(405) 491-2620,Mon-Sat 10-8:30 Sun 12-6
3,Journey Armstrong,210,226,Centennial,8283 S. Akron Street,Centennial,CO,80112,(303) 708-8861,(303) 708-8935,Mon-Fri 10-7 Sat 9:30-7 Sun 11-7
3,Journey Armstrong,210,243,Colorado Springs North,7325 N Academy Blvd,Colorado Springs,CO,80920,(719) 598-0638,(719) 598-3159,Mon-Fri 9:30-8 Sat 9:30-7 Sun 10-6
3,Journey Armstrong,210,290,Boise,347 N. Milwaukee St,Boise,ID,83704,(208) 672-3445,(208) 672-1146,Mon-Sat 9:30-8:30 Sun 10-6
3,Journey Armstrong,210,309,Northglenn,11985 Washington St,Denver,CO,80233,(303) 920-9292,(303) 920-1063,Mon-Fri 9:30-9 Sat 9:30-8 Sun 10-6
3,Journey Armstrong,210,318,Fort Collins,2600 S College Ave,Fort Collins,CO,80525,(970) 204-6653,(970) 204-1083,Mon-Fri 9:30-8 Sat 10-7 Sun 10-6
3,Journey Armstrong,210,321,Colorado Springs South,2002 Southgate Rd,Colorado Springs,CO,80906,(719) 667-1232,(719) 667-1234,Mon-Sat 10-8 Sun 10-6
3,Journey Armstrong,210,371,Cherry Creek,385 South Colorado Blvd,Denver,CO,80246,(303) 321-0379,(303) 321-0966,Mon-Sat 10-8 Sun 10-7
3,Journey Armstrong,210,378,Littleton,5392 S Wadsworth Blvd,Littleton,CO,80123,(303) 948-5417,(303) 948-5947,Mon-Fri 9:30-8 Sat 10-8 Sun 11-6
3,Journey Armstrong,210,586,Sandy,10515 S. State Street,Sandy,UT,84070,(801) 571-1472,(801) 571-1512,Mon-Fri 10-9 Sat 10-8:30 Sun 11-6
3,Journey Armstrong,210,837,Nampa,16375 N. Merchant Way,Nampa,ID,83687,(208) 442-7892,,Mon-Fri 9:30-8 Sat 10-8 Sun 11-6
3,Journey Armstrong,210,1014,Spokane Valley,6630 E Sprague Avenue,Spokane,WA,99212,(509) 456-3660,,Mon-Fri 9-8:30 Sat 9:30-8 Sun 10-6
3,Journey Armstrong,210,1015,Spokane City,2513 N Ruby Street,Spokane,WA,99207,(509) 326-8505,,Mon-Sat 9:30-8:30 Sun 10-6
3,Journey Armstrong,210,1019,Kennewick,5200 W Clearwater Avenue,Kennewick,WA,99336,(509) 736-6390,,Mon-Fri 9:30-7 Sat 9-7 Sun 11-7
3,Journey Armstrong,210,1022,Coeur d'Alene,403 W Neider Avenue,Coeur D Alene,ID,83815,(208) 665-1500,,Mon-Fri 9-8 Sat 9:30-8 Sun 11-6
3,Don Donaldson,213,246,Waco,2456 W Loop 340,Waco,TX,76711,(254) 662-6921,(254) 662-1894,Mon-Fri 9:30-8 Sat 9:30-8:30 Sun 11-6
3,Don Donaldson,213,247,Round Rock,3151 South IH 35,Round Rock,TX,78664,(512) 310-5718,(512) 310-7135,Mon-Fri 10-9 Sat 10-8:30 Sun 11-6
3,Don Donaldson,213,314,The Rim,17602 La Cantera Parkway,San Antonio,TX,78257,(210) 694-2195,(210) 694-2329,Mon-Sat 10-8:30 Sun 11-6
3,Don Donaldson,213,328,Park North (San Antonio),438 NW Loop 410,San Antonio,TX,78216,(210) 541-6749,(210) 541-6760,Mon-Fri 10-9 Sat 9:30-9 Sun 11-6
3,Don Donaldson,213,365,McAllen,4001 N. 10th St,McAllen,TX,78504,(956) 682-6239,(956) 682-6592,Mon-Sat 9:30-9 Sun 11-7
3,Don Donaldson,213,375,Brownsville,101 East Morrison Rd,Brownsville,TX,78526,(956) 350-0494,(956) 350-0585,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 10-7
3,Don Donaldson,213,386,Arboretum (Austin),10225 Research Blvd.,Austin,TX,78759,(512) 342-6920,(512) 342-7910,Mon-Fri 10-8:30 Sat 10-8 Sun 11-7
3,Don Donaldson,213,387,Alamo Ranch,5531 N W Loop 1604,San Antonio,TX,78253,(210) 647-0723,(210) 647-0773,Mon-Fri 10-9 Sat 10-8 Sun 10-7
3,Don Donaldson,213,389,Corpus Christi,5425 South Padre Island Drive,Corpus Christi,TX,78411,(361) 906-0729,(361) 906-1746,Mon-Fri 9:30-8:30 Sat 9:30-8 Sun 10-7
3,Don Donaldson,213,435,Georgetown,1003 West University,Georgetown,TX,78628,(512) 868-2035,(512) 868-2193,Mon-Sat 9:30-8 Sun 11-6
3,Don Donaldson,213,581,Harker Heights,201 East Central Texas Expressway,Harker Heights,TX,76548,(254) 699-0230,(254) 699-0231,Mon-Sat 10-9 Sun 10-6
3,Don Donaldson,213,603,Laredo,7305 San Dario Ave,Laredo,TX,78045,(956) 753-3068,(956) 753-3085,Mon-Fri 9:30-9 Sat 10-8:30 Sun 11-6
3,Don Donaldson,213,636,Sunset Valley,5400 Brodie Lane,Austin,TX,78745,(512) 891-0748,(512) 891-0765,Mon-Sat 10-8 Sun 11-6
3,Don Donaldson,213,647,Hill Country Villiage,1803 N. Loop 1604 E.,San Antonio,TX,78232,(210) 491-4311,(210) 491-4321,Mon-Fri 10-9 Sat 10-8 Sun 11-7
3,Don Donaldson,213,674,Midland,2820 Loop 250 Frontage Road,Midland,TX,79705,(432) 689-2728,(432) 689-2741,Mon-Sat 10-8:30 Sun 11-7
3,Don Donaldson,213,675,South Park,2350 Southwest Military Drive,San Antonio,TX,78224,(210) 922-1594,(210) 922-1598,Mon-Sat 9:30-8 Sun 11-7
3,Jan Pena,214,163,Denton,1507 S Loop 288,Denton,TX,76205,(940) 383-2111,(940) 387-2450,Mon-Sat 10-8 Sun 11-6
3,Jan Pena,214,168,Mesquite,18661 LBJ Freeway,Mesquite,TX,75150,(972) 270-8004,(972) 270-8131,Mon-Fri 9:30-9 Sat 9-9 Sun 10-7
3,Jan Pena,214,184,Southlake,2600 East Southlake Blvd,Southlake,TX,76092,(817) 749-0444,(817) 749-0448,Mon-Sat 9:30-8 Sun 10-6
3,Jan Pena,214,191,Las Colinas (Irving),800 Market Place Blvd,Irving,TX,75063,(972) 501-0395,(972) 501-9425,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 10-7
3,Jan Pena,214,218,Hurst,1495 West Pipeline Rd,Hurst,TX,76053,(817) 282-9650,(817) 282-9652,Mon-Sat 9:30-8 Sun 10-7
3,Jan Pena,214,224,Lewisville,2397 B South Stemmons Freeway,Lewisville,TX,75067,(972) 459-9513,(972) 459-9585,Mon-Sat 9:30-8:30 Sun 11-6
3,Jan Pena,214,230,Cedar Hill,719 US Highway 67 N,Cedar Hill,TX,75104,(972) 291-7684,(972) 293-0673,Mon-Fri 9:30-8:30 Sat 9:30-9 Sun 10-7
3,Jan Pena,214,292,Arlington,4701 S Cooper St,Arlington,TX,76017,(817) 472-5478,(817) 472-5547,Mon-Sat 9:30-9 Sun 10-7
3,Jan Pena,214,301,Hulen,4801 S. Hulen St.,Ft Worth,TX,76132,(817) 423-4326,(817) 423-1589,Mon-Fri 9:30-8:30 Sat 9:30-9 Sun 10-7
3,Jan Pena,214,411,Flower Mound,6230 Long Prairie Rd,Flower Mound,TX,75028,(972) 355-4953,(972) 539-6157,Mon-Sat 10-8 Sun 11-7
3,Jan Pena,214,542,Rockwall,1035 IH-30,Rockwall,TX,75087,(214) 771-4360,(214) 771-4361,Mon-Sat 9:30-8:30 Sun 11-7
3,Jan Pena,214,659,Tyler,8922 S Broadway Ave,Tyler,TX,75703,(903) 581-3976,(903) 581-3994,Mon-Sat 10-8 Sun 11-6
3,Jan Pena,214,827,Alliance,2317 North Tarrant Pkwy,Fort Worth,TX,76177,(817) 306-4640,,Mon-Fri 10-9 Sat 9:30-8:30 Sun 10-7
3,Lesley Salazar,303,125,Woodland Hills,21436 West Victory Blvd,Woodland Hills,CA,91367,(818) 883-2342,(818) 883-2362,Mon-Sat 10-9 Sun 11-7
3,Lesley Salazar,303,138,Palmdale,39256 10th Street West,Palmdale,CA,93551,(661) 273-9864,(661) 273-9897,Mon-Fri 9:30-9 Sat 9:30-8 Sun 10-7
3,Lesley Salazar,303,139,Northridge,9100 Tampa Ave,Northridge,CA,91324,(818) 718-6514,(818) 718-6158,Mon-Sat 9:30-9 Sun 10-6
3,Lesley Salazar,303,148,Ventura,4860 Telephone Rd,Ventura,CA,93003,(805) 642-1072,(805) 642-1938,Mon-Sat 9:30-9 Sun 10-7
3,Lesley Salazar,303,181,Thousand Oaks,75 E Thousand Oaks Blvd,Thousand Oaks,CA,91360,(805) 418-6190,(805) 418-6192,Mon-Sat 10-9 Sun 10-6
3,Lesley Salazar,303,193,Fairfax,101 North Fairfax Ave,Los Angeles,CA,90036,(323) 936-6839,(323) 936-6519,Mon-Fri 9:30-9 Sat 9-9 Sun 10-7
3,Lesley Salazar,303,276,Manhattan Beach,1800-G Rosecrans Ave,Manhattan Bch,CA,90266,(310) 643-5634,(310) 643-5671,Mon-Sat 9:30-9 Sun 9:30-7
3,Lesley Salazar,303,323,Marina Del Rey,13376 Washington Blvd,Los Angeles,CA,90066,(310) 301-3590,(310) 823-4697,Mon-Fri 9:30-9 Sat 9-8:30 Sun 10-6
3,Lesley Salazar,303,416,West Los Angeles,1901 Westwood Blvd,Los Angeles,CA,90025,(310) 234-2718,(310) 441-9372,Mon-Fri 10-6 Sat 10-7 Sun 11-6
3,Lesley Salazar,303,562,Santa Monica,2838 Wilshire Blvd,Santa Monica,CA,90403,(310) 828-8138,(310) 828-8539,Mon-Sat 10-8 Sun 11-6
3,Lesley Salazar,303,578,Encino,16624 Ventura Blvd,Encino,CA,91436,(818) 386-0284,(818) 386-9654,Mon-Fri 10-8:30 Sat 10-8 Sun 10-6
3,Lesley Salazar,303,608,Valencia,24280 Valencia Blvd,Valencia,CA,91355,(661) 255-5148,(661) 255-5476,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 10-7
3,Lesley Salazar,303,620,Goleta,6900 Hollister Ave,Goleta,CA,93117,(805) 562-3590,(805) 968-0305,Mon-Sat 10:30-7 Sun 11-6
3,Lesley Salazar,303,803,Simi Valley,2931 Cochran St,Simi Valley,CA,93065,(805) 583-5279,(805) 583-5583,Mon-Sat 10-8 Sun 10-6
3,Lesley Salazar,303,838,Studio City,12741 Ventura Blvd.,Studio City,CA,91604,(818) 761-1826,(818) 761-1858,Mon-Sat 9:30-9 Sun 10-7
3,Lesley Salazar,303,859,Mission Hills,10402 Sepulveda Blvd,Mission Hills,CA,91345,(818) 361-1768,,Mon-Sat 9:30-9 Sun 10-6
3,Teresa Schroer,304,132,Costa Mesa,3929 S. Bristol St,Santa Ana,CA,92704,(714) 424-9515,(714) 424-9516,Mon-Fri 10-9 Sat 9:30-8:30 Sun 10-7
3,Teresa Schroer,304,133,Aliso Viejo,26831 Aliso Creek Rd,Aliso Viejo,CA,92656,(949) 349-0690,(949) 349-0695,Mon-Fri 10-8:30 Sat 10-8 Sun 10-7
3,Teresa Schroer,304,149,Oceanside,2641-A  Vista Way,Oceanside,CA,92054,(760) 433-4109,(760) 433-4180,Mon-Fri 10-8:30 Sat 9:30-8:30 Sun 10-6
3,Teresa Schroer,304,151,Main Place,655 S. Main St,Orange,CA,92868,(714) 564-0660,(714) 564-0662,Mon-Fri 10-8 Sat 10-8:30 Sun 12-7
3,Teresa Schroer,304,156,San Diego,3111 Sports Arena Blvd,San Diego,CA,92110,(619) 758-0831,(619) 758-0696,Mon-Sat 9:30-8 Sun 10-6
3,Teresa Schroer,304,176,Huntington Bch,7672 Edinger Ave,Huntington Beach,CA,92647,(714) 847-7651,(714) 841-1129,Mon-Fri 9:30-9 Sat 9:30-8:30 Sun 10-7
